"Year","Age","Female","Male","Total","FemalePost","MalePost","Fem1","Mal1"
2001,"43",0.00105,0.001853,0.00145,43.8823649391247,32.4536219653789,43.8823649391247,32.4536219653789
2002,"43",0.000947,0.001912,0.001428,43.8015853075951,32.5016436898173,43.8015853075951,32.5016436898173
2003,"43",0.000941,0.001573,0.001256,43.8176960724303,32.3231563563766,43.8176960724303,32.3231563563766
2004,"43",0.000901,0.001771,0.001333,43.7967249088891,32.4583939482136,43.7967249088891,32.4583939482136
1950,"44",0.003506,0.00526,0.004355,45.4625541973326,33.9249207892112,45.4625541973326,33.9249207892112
1951,"44",0.003329,0.005209,0.004242,45.4340644997841,33.9325750565011,45.4340644997841,33.9325750565011
1952,"44",0.003374,0.004813,0.004076,45.4708056556726,33.8709051433356,45.4708056556726,33.8709051433356
1953,"44",0.002897,0.004617,0.003737,45.3416965206936,33.846727091816,45.3416965206936,33.846727091816
1954,"44",0.002919,0.004111,0.003501,45.372576024136,33.7480456514834,45.372576024136,33.7480456514834
1955,"44",0.002749,0.004149,0.003432,45.3358862718047,33.7746440801949,45.3358862718047,33.7746440801949
1956,"44",0.0027,0.004385,0.00352,45.3412149659895,33.8473637599448,45.3412149659895,33.8473637599448
1957,"44",0.002723,0.004133,0.003406,45.3730115370285,33.8055750649268,45.3730115370285,33.8055750649268
1958,"44",0.002683,0.004074,0.003354,45.3815270251379,33.8085942424783,45.3815270251379,33.8085942424783
1959,"44",0.002405,0.003872,0.00311,45.2954554876098,33.7751374893645,45.2954554876098,33.7751374893645
1960,"44",0.002505,0.004256,0.003343,45.3595084489465,33.8870934672661,45.3595084489465,33.8870934672661
1961,"44",0.002428,0.004089,0.003221,45.3516017179645,33.8644615518858,45.3516017179645,33.8644615518858
1962,"44",0.002471,0.003935,0.003166,45.3924709021314,33.8434693876491,45.3924709021314,33.8434693876491
1963,"44",0.002731,0.004185,0.003421,45.5158299479741,33.9224626049977,45.5158299479741,33.9224626049977
1964,"44",0.002368,0.004227,0.003252,45.3965219528619,33.9498458179175,45.3965219528619,33.9498458179175
1965,"44",0.002457,0.004177,0.003272,45.4567314597367,33.9553439771244,45.4567314597367,33.9553439771244
1966,"44",0.002354,0.004062,0.003163,45.4372205053934,33.944823550044,45.4372205053934,33.944823550044
1967,"44",0.002231,0.004198,0.00317,45.4068685423633,33.9951537035608,45.4068685423633,33.9951537035608
1968,"44",0.002341,0.004287,0.003279,45.4783109457793,34.0335300650547,45.4783109457793,34.0335300650547
1969,"44",0.002255,0.004388,0.00329,45.4641968605828,34.0742138151284,45.4641968605828,34.0742138151284
1970,"44",0.002165,0.003969,0.003044,45.4467813794402,33.9912518417929,45.4467813794402,33.9912518417929
1971,"44",0.002059,0.004059,0.003038,45.419895576389,34.0310717011252,45.419895576389,34.0310717011252
1972,"44",0.002007,0.004106,0.003036,45.4176303485151,34.0599817771417,45.4176303485151,34.0599817771417
1973,"44",0.001984,0.003941,0.002942,45.4294184179212,34.0363643520343,45.4294184179212,34.0363643520343
1974,"44",0.00193,0.003907,0.0029,45.425137542333,34.0450970651709,45.425137542333,34.0450970651709
1975,"44",0.001883,0.003946,0.002895,45.4237979194488,34.0724270519749,45.4237979194488,34.0724270519749
1976,"44",0.001895,0.004042,0.002946,45.4534646386658,34.1138616586325,45.4534646386658,34.1138616586325
1977,"44",0.001815,0.003766,0.002771,45.4336453982058,34.0605328651625,45.4336453982058,34.0605328651625
1978,"44",0.00177,0.003649,0.002691,45.4318536074323,34.0463699876584,45.4318536074323,34.0463699876584
1979,"44",0.001782,0.00344,0.002594,45.4619245202528,34.0047856968659,45.4619245202528,34.0047856968659
1980,"44",0.001737,0.003454,0.002577,45.4596618088208,34.0262446004816,45.4596618088208,34.0262446004816
1981,"44",0.001669,0.003144,0.002395,45.4430410965991,33.9496048906006,45.4430410965991,33.9496048906006
1982,"44",0.001575,0.003062,0.002308,45.4083858545546,33.9405747085456,45.4083858545546,33.9405747085456
1983,"44",0.001605,0.003138,0.002362,45.4505684692166,33.9824894608975,45.4505684692166,33.9824894608975
1984,"44",0.001463,0.002968,0.002206,45.3812479650302,33.9441895271683,45.3812479650302,33.9441895271683
1985,"44",0.001384,0.002899,0.002132,45.3490508305453,33.9380644470792,45.3490508305453,33.9380644470792
1986,"44",0.001477,0.00283,0.002146,45.4374001072567,33.9313727040714,45.4374001072567,33.9313727040714
1987,"44",0.001513,0.00274,0.00212,45.4847956688713,33.9164513080927,45.4847956688713,33.9164513080927
1988,"44",0.001527,0.002661,0.002089,45.5173203906591,33.9045927749648,45.5173203906591,33.9045927749648
1989,"44",0.001353,0.002529,0.001937,45.4196538439689,33.8711121459336,45.4196538439689,33.8711121459336
1990,"44",0.001387,0.002525,0.001952,45.4677867664706,33.8869266362496,45.4677867664706,33.8869266362496
1991,"44",0.001323,0.002477,0.001897,45.4438596406283,33.885131119306,45.4438596406283,33.885131119306
1992,"44",0.001238,0.002468,0.001849,45.4007690601155,33.8988884701185,45.4007690601155,33.8988884701185
1993,"44",0.001268,0.002322,0.001792,45.4480268722257,33.8553066426275,45.4480268722257,33.8553066426275
1994,"44",0.001218,0.002403,0.001807,45.431110315856,33.9069931113827,45.431110315856,33.9069931113827
1995,"44",0.001306,0.002432,0.001864,45.5241833077801,33.9363865140088,45.5241833077801,33.9363865140088
1996,"44",0.001242,0.002326,0.001779,45.4972513907948,33.9092199992779,45.4972513907948,33.9092199992779
1997,"44",0.00121,0.00222,0.001711,45.4944628972498,33.8799745363421,45.4944628972498,33.8799745363421
1998,"44",0.001239,0.002157,0.001695,45.5414612706457,33.8685831031415,45.5414612706457,33.8685831031415
1999,"44",0.001235,0.002182,0.001704,45.5615417684363,33.8975040184218,45.5615417684363,33.8975040184218
2000,"44",0.001204,0.002079,0.001639,45.5594342756006,33.8665465351634,45.5594342756006,33.8665465351634
2001,"44",0.00111,0.002128,0.001617,45.5014590743958,33.9072394930434,45.5014590743958,33.9072394930434
2002,"44",0.001118,0.001901,0.001508,45.531954564162,33.8118343803468,45.531954564162,33.8118343803468
2003,"44",0.001145,0.001947,0.001545,45.5791319567929,33.8531414385071,45.5791319567929,33.8531414385071
2004,"44",0.000983,0.001836,0.001407,45.4498952913094,33.8118383995918,45.4498952913094,33.8118383995918
1950,"45",0.003743,0.005801,0.004737,43.8320502490074,34.3333968475585,43.8320502490074,34.3333968475585
1951,"45",0.003813,0.005475,0.004621,43.8730570754472,34.2931656769554,43.8730570754472,34.2931656769554
1952,"45",0.003597,0.005465,0.004507,43.8372189337719,34.3089443930596,43.8372189337719,34.3089443930596
1953,"45",0.003481,0.005156,0.004298,43.8269163523744,34.2683482266863,43.8269163523744,34.2683482266863
1954,"45",0.00309,0.004896,0.003971,43.7302458089414,34.2342125569976,43.7302458089414,34.2342125569976
1955,"45",0.002803,0.00463,0.003695,43.6552429647011,34.1959577500639,43.6552429647011,34.1959577500639
1956,"45",0.003141,0.004813,0.003957,43.7915718875616,34.252328342465,43.7915718875616,34.252328342465
1957,"45",0.002892,0.004807,0.003823,43.7314569457883,34.2686878112341,43.7314569457883,34.2686878112341
1958,"45",0.002718,0.00435,0.003508,43.6918829317074,34.1863973376011,43.6918829317074,34.1863973376011
1959,"45",0.002719,0.004288,0.003476,43.7147287561154,34.1896487864472,43.7147287561154,34.1896487864472
1960,"45",0.002809,0.004649,0.003693,43.7697711130739,34.2880873755654,43.7697711130739,34.2880873755654
1961,"45",0.002596,0.004625,0.003567,43.7133923382803,34.3005184739996,43.7133923382803,34.3005184739996
1962,"45",0.002683,0.004475,0.003539,43.7688340853686,34.2851553249402,43.7688340853686,34.2851553249402
1963,"45",0.002647,0.004772,0.003656,43.7778034116568,34.3670213476273,43.7778034116568,34.3670213476273
1964,"45",0.00265,0.004441,0.0035,43.8014141028966,34.3127422898799,43.8014141028966,34.3127422898799
1965,"45",0.002572,0.004841,0.00365,43.7940162437605,34.4165908947057,43.7940162437605,34.4165908947057
1966,"45",0.00258,0.004525,0.003502,43.8195998108053,34.3666940310783,43.8195998108053,34.3666940310783
1967,"45",0.002477,0.00448,0.003425,43.8013365368657,34.3743063705315,43.8013365368657,34.3743063705315
1968,"45",0.002654,0.004606,0.003585,43.8928342967552,34.4196499956813,43.8928342967552,34.4196499956813
1969,"45",0.002707,0.004754,0.003694,43.935085345964,34.4688834333991,43.935085345964,34.4688834333991
1970,"45",0.002352,0.004717,0.0035,43.8169883398549,34.4786769389414,43.8169883398549,34.4786769389414
1971,"45",0.002324,0.00473,0.003496,43.8274901232948,34.4990360073214,43.8274901232948,34.4990360073214
1972,"45",0.002372,0.004229,0.00328,43.8704117399273,34.4046832334861,43.8704117399273,34.4046832334861
1973,"45",0.002388,0.00446,0.003403,43.8996124288089,34.475473311206,43.8996124288089,34.475473311206
1974,"45",0.002121,0.004375,0.003224,43.8035218833477,34.4738379351618,43.8035218833477,34.4738379351618
1975,"45",0.002093,0.004266,0.003157,43.8127106257157,34.4662149055796,43.8127106257157,34.4662149055796
1976,"45",0.002069,0.004061,0.003045,43.8236555555019,34.4345744044129,43.8236555555019,34.4345744044129
1977,"45",0.001997,0.004411,0.003178,43.8107141856589,34.5348534470098,43.8107141856589,34.5348534470098
1978,"45",0.001883,0.004069,0.002953,43.7744123553869,34.4717561650847,43.7744123553869,34.4717561650847
1979,"45",0.001975,0.004116,0.003024,43.8445924785516,34.5008475842152,43.8445924785516,34.5008475842152
1980,"45",0.001889,0.003905,0.002876,43.8225496432046,34.4658304197133,43.8225496432046,34.4658304197133
1981,"45",0.00187,0.003638,0.002738,43.8349184600384,34.4126135866958,43.8349184600384,34.4126135866958
1982,"45",0.001841,0.003498,0.002656,43.8417669059095,34.3909777533745,43.8417669059095,34.3909777533745
1983,"45",0.001637,0.003457,0.002535,43.7468012765342,34.3967944078959,43.7468012765342,34.3967944078959
1984,"45",0.001669,0.003316,0.002482,43.7886385973116,34.3727593544076,43.7886385973116,34.3727593544076
1985,"45",0.001601,0.003096,0.002338,43.7695203611331,34.3217179430403,43.7695203611331,34.3217179430403
1986,"45",0.001659,0.003241,0.002439,43.8275849128135,34.3850957816505,43.8275849128135,34.3850957816505
1987,"45",0.00159,0.002907,0.00224,43.807581892324,34.293942349246,43.807581892324,34.293942349246
1988,"45",0.001667,0.002903,0.002278,43.8773514543472,34.31017228289,43.8773514543472,34.31017228289
1989,"45",0.001453,0.00299,0.002214,43.7624342096534,34.3573078554284,43.7624342096534,34.3573078554284
1990,"45",0.001547,0.002659,0.002099,43.8475993711428,34.2575914504649,43.8475993711428,34.2575914504649
1991,"45",0.001568,0.00261,0.002085,43.8835606959668,34.2565984297169,43.8835606959668,34.2565984297169
1992,"45",0.001391,0.002768,0.002076,43.7862606614665,34.3329801163159,43.7862606614665,34.3329801163159
1993,"45",0.001294,0.002582,0.001934,43.7364539190906,34.2810262411632,43.7364539190906,34.2810262411632
1994,"45",0.001479,0.002523,0.001997,43.8925598812272,34.2755174885759,43.8925598812272,34.2755174885759
1995,"45",0.001468,0.002557,0.002009,43.9075726021776,34.3065103854042,43.9075726021776,34.3065103854042
1996,"45",0.001372,0.002372,0.001867,43.8624191757756,34.2490160404089,43.8624191757756,34.2490160404089
1997,"45",0.001324,0.002401,0.001858,43.8492850784734,34.2787747466908,43.8492850784734,34.2787747466908
1998,"45",0.001273,0.002355,0.00181,43.8324819150205,34.2770370270983,43.8324819150205,34.2770370270983
1999,"45",0.001279,0.002349,0.00181,43.8596620925286,34.2920928754849,43.8596620925286,34.2920928754849
2000,"45",0.001213,0.002199,0.001701,43.8291581743805,34.243712751559,43.8291581743805,34.243712751559
2001,"45",0.0012,0.002131,0.001662,43.8408610756992,34.2299082632811,43.8408610756992,34.2299082632811
2002,"45",0.001233,0.002271,0.001749,43.8904677175741,34.3111440434663,43.8904677175741,34.3111440434663
2003,"45",0.00127,0.002028,0.001647,43.9425123683491,34.21558073625,43.9425123683491,34.21558073625
2004,"45",0.001123,0.001988,0.001553,43.8419771181216,34.2132666289337,43.8419771181216,34.2132666289337
1950,"46",0.003848,0.006392,0.005073,39.9719801385538,33.8495286658939,39.9719801385538,33.8495286658939
1951,"46",0.003779,0.006329,0.005015,39.9743844814708,33.8569824358723,39.9743844814708,33.8569824358723
1952,"46",0.003625,0.005698,0.004635,39.9532777967632,33.769314158804,39.9532777967632,33.769314158804
1953,"46",0.003286,0.005712,0.004468,39.8755929794247,33.7891268804148,39.8755929794247,33.7891268804148
1954,"46",0.003337,0.005327,0.004307,39.911492610932,33.7367046159615,39.911492610932,33.7367046159615
1955,"46",0.003174,0.00533,0.004225,39.8819114846201,33.7546263588536,39.8819114846201,33.7546263588536
1956,"46",0.003373,0.005489,0.004405,39.9632198699485,33.8013799428928,39.9632198699485,33.8013799428928
1957,"46",0.003328,0.005221,0.00425,39.970287288181,33.7686815404026,39.970287288181,33.7686815404026
1958,"46",0.003018,0.00501,0.003987,39.8930085769208,33.7447872337201,39.8930085769208,33.7447872337201
1959,"46",0.003143,0.004759,0.003925,39.9540904257437,33.7107476134115,39.9540904257437,33.7107476134115
1960,"46",0.003126,0.004971,0.004015,39.9691653512806,33.7716898110343,39.9691653512806,33.7716898110343
1961,"46",0.00288,0.004968,0.003882,39.9076998647823,33.7884448612021,39.9076998647823,33.7884448612021
1962,"46",0.003073,0.005062,0.004024,39.9930623051359,33.824547911343,39.9930623051359,33.824547911343
1963,"46",0.003208,0.004978,0.004052,40.0565541633449,33.8251731858147,40.0565541633449,33.8251731858147
1964,"46",0.002783,0.004847,0.003762,39.9349344072375,33.8158636713817,39.9349344072375,33.8158636713817
1965,"46",0.003029,0.004825,0.003881,40.040135908092,33.8286731819586,40.040135908092,33.8286731819586
1966,"46",0.002812,0.005058,0.003879,39.9862978013484,33.8931923280646,39.9862978013484,33.8931923280646
1967,"46",0.002767,0.004877,0.003766,39.9906639795579,33.8741101891939,39.9906639795579,33.8741101891939
1968,"46",0.002893,0.005055,0.003916,40.0556927561002,33.9273164975876,40.0556927561002,33.9273164975876
1969,"46",0.002737,0.00497,0.003802,40.0207596115178,33.9277172178729,40.0207596115178,33.9277172178729
1970,"46",0.002722,0.004916,0.00378,40.0357625370417,33.9341513021173,40.0357625370417,33.9341513021173
1971,"46",0.0025,0.00512,0.003771,39.9711848160397,33.9921692821141,39.9711848160397,33.9921692821141
1972,"46",0.002364,0.005266,0.003777,39.9357476350625,34.037644636786,39.9357476350625,34.037644636786
1973,"46",0.00246,0.004956,0.003679,39.996052336816,33.9943312721279,39.996052336816,33.9943312721279
1974,"46",0.002578,0.005119,0.003821,40.0634033427418,34.0440501484856,40.0634033427418,34.0440501484856
1975,"46",0.002303,0.004873,0.003559,39.9711005104165,34.0121595375207,39.9711005104165,34.0121595375207
1976,"46",0.002187,0.004914,0.003522,39.9399170826257,34.0378967804075,39.9399170826257,34.0378967804075
1977,"46",0.002201,0.004511,0.003332,39.9667965948285,33.969686097384,39.9667965948285,33.969686097384
1978,"46",0.002026,0.004534,0.003252,39.9044466494637,33.9921305236922,39.9044466494637,33.9921305236922
1979,"46",0.002117,0.004464,0.003265,39.9688816871431,33.9939299293351,39.9688816871431,33.9939299293351
1980,"46",0.001988,0.00428,0.00311,39.9265092545778,33.969196446499,39.9265092545778,33.969196446499
1981,"46",0.002063,0.004339,0.003181,39.9840398317857,34.0002460763706,39.9840398317857,34.0002460763706
1982,"46",0.00193,0.003891,0.002892,39.9378970519665,33.908627096206,39.9378970519665,33.908627096206
1983,"46",0.001926,0.003732,0.002814,39.9563208137787,33.8842639178379,39.9563208137787,33.8842639178379
1984,"46",0.001971,0.003591,0.002769,39.9999149799265,33.8631090827459,39.9999149799265,33.8631090827459
1985,"46",0.001754,0.003426,0.002579,39.903771297059,33.8334305000531,39.903771297059,33.8334305000531
1986,"46",0.001905,0.003371,0.002628,40.0068528630407,33.8346052690522,40.0068528630407,33.8346052690522
1987,"46",0.001797,0.003246,0.002511,39.9689879136166,33.8141780345419,39.9689879136166,33.8141780345419
1988,"46",0.001665,0.003511,0.002576,39.9131928806007,33.910014195285,39.9131928806007,33.910014195285
1989,"46",0.001821,0.003152,0.002479,40.0232520092669,33.8195092027435,40.0232520092669,33.8195092027435
1990,"46",0.001642,0.003051,0.00234,39.9402796709047,33.8043001691316,39.9402796709047,33.8043001691316
1991,"46",0.001652,0.003163,0.002401,39.9668497863264,33.8577104403697,39.9668497863264,33.8577104403697
1992,"46",0.001533,0.002991,0.002256,39.9125881624704,33.8191560083432,39.9125881624704,33.8191560083432
1993,"46",0.001595,0.002904,0.002245,39.9727337501706,33.8069960583071,39.9727337501706,33.8069960583071
1994,"46",0.00158,0.002834,0.002203,39.9837833123258,33.7999548352622,39.9837833123258,33.7999548352622
1995,"46",0.001447,0.002818,0.002128,39.9163493642894,33.8116518401194,39.9163493642894,33.8116518401194
1996,"46",0.001542,0.002679,0.002106,40.0004356431343,33.7784267498545,40.0004356431343,33.7784267498545
1997,"46",0.001415,0.002593,0.001998,39.9349833504414,33.7631573984978,39.9349833504414,33.7631573984978
1998,"46",0.001523,0.00268,0.002095,40.0290343446124,33.8135174191132,40.0290343446124,33.8135174191132
1999,"46",0.001413,0.002514,0.001959,39.9745658257548,33.7669344674077,39.9745658257548,33.7669344674077
2000,"46",0.001372,0.002538,0.001949,39.9656187027092,33.793794459181,39.9656187027092,33.793794459181
2001,"46",0.001373,0.002457,0.001909,39.9868457515445,33.778717916077,39.9868457515445,33.778717916077
2002,"46",0.001324,0.00242,0.001868,39.9710035336266,33.7809030953557,39.9710035336266,33.7809030953557
